,Spectral entropy,Spectral entropy,Effective rank,Effective rank,Angular alignment,Angular alignment,Selectivity index,Selectivity index,Spectral sparsity,Spectral sparsity,Perturbation robustness,Perturbation robustness
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
epoch,,,,,,,,,,,,
42,3.3941283,0.39134884,31.744629,10.728768,0.11949019,0.45017824,0.97956884,0.0002505749,0.061523438,0.034454808,1.6987514186439512e-06,6.300225261459515e-07
43,3.3839037,0.39516017,31.458824,10.724492,0.093498535,0.46943337,0.97955865,0.000265824,0.051757812,0.036407143,2.560461666689662e-06,1.6321571629843205e-06
44,3.3740935,0.39890575,31.187859,10.719915,0.09305575,0.45484275,0.97958744,0.00024117615,0.057617188,0.031103171,1.4332569548969332e-06,6.869667232236015e-07
45,3.364829,0.40220246,30.931671,10.70777,0.11169112,0.46821398,0.9795604,0.00025400045,0.048828125,0.022004822,2.4984818196571723e-06,1.8571127476418281e-06
46,3.3558269,0.40572265,30.686598,10.692929,0.13460389,0.43825266,0.9795621,0.00028111212,0.048828125,0.02902215,1.5289194124079586e-06,5.731071065080218e-07
47,3.3469093,0.40903407,30.44535,10.681555,0.1649497,0.44233522,0.97953784,0.00029313506,0.037109375,0.031184828,2.7119958190269244e-06,1.5195401841958443e-06
48,3.3381972,0.41177773,30.207024,10.657913,0.14047468,0.44844088,0.9795441,0.00027751402,0.060546875,0.03647693,1.6446523289914694e-06,8.506063660834274e-07
49,3.329899,0.4148388,29.985271,10.640769,0.15116094,0.4673735,0.9795446,0.00028502196,0.05859375,0.040544793,1.9200548848630206e-06,1.0362245712035818e-06
50,3.3217652,0.41731918,29.764338,10.609337,0.119733036,0.47298247,0.97954077,0.00028117915,0.051757812,0.035501774,1.790375108612352e-06,8.5556250734575e-07
51,3.313497,0.4193826,29.538929,10.577221,0.13159063,0.4884273,0.9795225,0.00028871308,0.064453125,0.041093055,1.9591964814935636e-06,1.3530054351897904e-06
52,3.3053243,0.4222859,29.324566,10.55645,0.11754737,0.4789511,0.9795117,0.0002986662,0.064453125,0.049038608,2.6365997598531976e-06,1.974824990721699e-06
53,3.2974803,0.42475963,29.11655,10.524617,0.14590801,0.47496963,0.9795188,0.00027541304,0.06347656,0.03889286,1.563472764587459e-06,5.611131133886279e-07
54,3.2898748,0.42714003,28.917307,10.498842,0.17897007,0.46350294,0.97950864,0.00029873534,0.06347656,0.03584397,2.151164110841819e-06,1.0342756791944817e-06
55,3.2816317,0.42912447,28.696896,10.454604,0.16441569,0.45194054,0.9795229,0.00028852728,0.056640625,0.037358675,1.5616549546848546e-06,7.847456079431218e-07
56,3.273504,0.43150747,28.486362,10.428714,0.1535025,0.46551934,0.9794932,0.00031254176,0.06933594,0.04806434,1.7517049286652764e-06,5.784705031532342e-07
57,3.2654936,0.4331307,28.273676,10.386191,0.19712284,0.43076655,0.97950464,0.0002999496,0.052734375,0.030658463,2.2405753981047383e-06,1.0382901608871914e-06
58,3.2579496,0.43424556,28.073109,10.350249,0.18523927,0.4506551,0.9794937,0.00028825426,0.056640625,0.034646183,2.3605030321505183e-06,1.3265725840418955e-06
59,3.2505932,0.4356465,27.880632,10.312126,0.16745102,0.4632762,0.97949046,0.0003024726,0.060546875,0.040695053,2.2451844756687933e-06,1.808594921825675e-06
60,3.2424178,0.4372049,27.669645,10.280058,0.15742669,0.4631768,0.97947764,0.00031446735,0.06640625,0.062108148,2.3212200517264137e-06,1.3423565904237813e-06
61,3.234518,0.4394111,27.472729,10.256486,0.1796079,0.4390379,0.9794991,0.00031115682,0.056640625,0.02412195,1.7567739973856078e-06,9.56040420781134e-07
62,3.2270281,0.44064727,27.280445,10.221876,0.17922793,0.45120728,0.97948694,0.00031212255,0.0703125,0.051348988,2.6220188544812117e-06,1.3598140914548267e-06
63,3.2190866,0.4418528,27.076927,10.178542,0.15095085,0.46893564,0.9794771,0.00034054878,0.078125,0.05197906,2.2589863988287107e-06,1.250660982139527e-06
64,3.2112224,0.4428876,26.875591,10.133001,0.16351636,0.45985055,0.97947705,0.00032110803,0.047851562,0.036740907,1.9115335021524515e-06,7.904078409022259e-07
65,3.2027223,0.4442848,26.662964,10.096047,0.15068573,0.4518632,0.97949207,0.00031451354,0.06347656,0.040532246,2.6152736438689317e-06,1.5364840813459609e-06
66,3.1942427,0.44554287,26.452463,10.062965,0.15826462,0.45970184,0.97947097,0.0003271246,0.07421875,0.04924561,1.7732493802213867e-06,6.121435582027669e-07
67,3.1864593,0.4466732,26.259304,10.023308,0.15903153,0.46949726,0.97945565,0.00033415284,0.06640625,0.045464903,2.3696879907220136e-06,1.227667164243979e-06
