,Spectral entropy,Spectral entropy,Effective rank,Effective rank,Angular alignment,Angular alignment,Selectivity index,Selectivity index,Spectral sparsity,Spectral sparsity,Perturbation robustness,Perturbation robustness
31,3.3028915,0.24964006,28.009039,7.1677566,0.33426517,0.33852246,0.98407453,0.00026799616,0.053710938,0.05070106,2.16631534044609e-06,1.223563257718269e-06
32,3.2900066,0.2501425,27.655388,7.1136837,0.3903814,0.34216997,0.9841063,0.00024654294,0.057617188,0.055819754,1.884685403297226e-06,9.80065735655732e-07
33,3.2771788,0.25134867,27.311844,7.0745316,0.33195466,0.37403503,0.98407906,0.0002904509,0.056640625,0.0546875,2.8523762836130118e-06,1.951740612828007e-06
34,3.2647154,0.2526637,26.983433,7.0440993,0.30088353,0.37544426,0.98407704,0.00027511257,0.060546875,0.054389067,2.279918803083092e-06,1.3210479173571468e-06
35,3.253558,0.2541645,26.694738,7.0241714,0.38696346,0.33742413,0.9840843,0.00027437668,0.059570312,0.030840416,2.1557576985742344e-06,1.2176229340610918e-06
36,3.243089,0.25503427,26.423275,6.9899454,0.38928562,0.30316088,0.98407197,0.00028336525,0.06738281,0.04296875,2.0213256561874005e-06,1.1993151014625856e-06
37,3.2328053,0.25604627,26.160286,6.960284,0.40707028,0.32865602,0.98407,0.00026967167,0.07421875,0.042504594,2.308710307374895e-06,1.3807635244690642e-06
38,3.2229316,0.25660098,25.907969,6.924386,0.3788178,0.35065344,0.9841093,0.00025924243,0.06933594,0.047724508,2.3978248435696514e-06,1.3592625653584911e-06
39,3.213398,0.25708044,25.666235,6.8875403,0.41006768,0.3159174,0.98411286,0.00027997175,0.061523438,0.04325191,1.7087425163708758e-06,8.61315915822916e-07
40,3.2040436,0.25754687,25.431583,6.8562975,0.34018362,0.34916627,0.98407495,0.00028985404,0.059570312,0.05141828,2.3926070582547254e-06,1.5290809234128534e-06
41,3.194676,0.25812492,25.199347,6.8260727,0.32526264,0.37592962,0.9840744,0.00028804477,0.07421875,0.04288581,2.2385402900226836e-06,1.3026066437194328e-06
42,3.1852305,0.25854924,24.96643,6.791728,0.4052489,0.3334686,0.98408735,0.0002822006,0.072265625,0.07566438,2.6485117246011214e-06,1.6069207914214384e-06
43,3.1759827,0.2591479,24.741419,6.76067,0.51780117,0.25084537,0.9840709,0.00028811872,0.06640625,0.04652648,2.5479489664803623e-06,1.6499643237847239e-06
44,3.1671512,0.25939247,24.52613,6.718442,0.3636304,0.32509595,0.9840872,0.0002763979,0.060546875,0.05193991,1.9869942633476967e-06,9.788510251213705e-07
45,3.1593037,0.259578,24.33604,6.678035,0.37140492,0.32309633,0.9840663,0.00027806647,0.07128906,0.048401784,2.3802584507848223e-06,1.311599822808918e-06
46,3.15145,0.26004317,24.149088,6.6467113,0.37850332,0.3469604,0.98407763,0.00030026285,0.06640625,0.03150934,2.3623975096143113e-06,1.4284077077291646e-06
47,3.1437776,0.26079717,23.969486,6.621893,0.37250355,0.3008795,0.9840671,0.00030778872,0.07714844,0.08920744,1.957880101599585e-06,9.939441849613753e-07
48,3.1366754,0.26110303,23.801975,6.5870624,0.34157214,0.32214504,0.9840493,0.00030705374,0.05859375,0.034469567,2.5839359949486607e-06,1.468012233180145e-06
49,3.1300747,0.26111025,23.64573,6.5482473,0.44555867,0.3016515,0.9840315,0.00032229407,0.06542969,0.037508138,2.5457943166884434e-06,1.6134478027370335e-06
50,3.1237533,0.2616321,23.499855,6.5217514,0.45727476,0.27992585,0.9840306,0.00031859396,0.0625,0.0584634,2.7414452148377677e-06,1.6762136818713327e-06
51,3.117741,0.26197305,23.361107,6.4930487,0.44807762,0.30920392,0.98405415,0.00029338108,0.0703125,0.03952847,2.7588835820324675e-06,1.7487116019601603e-06
52,3.1118236,0.26256442,23.226898,6.4722123,0.4421068,0.26987225,0.9840411,0.0003215146,0.07714844,0.054566458,2.1615850442913143e-06,1.3582083041812458e-06
53,3.1064057,0.262448,23.100964,6.4374456,0.40705267,0.29948756,0.9840556,0.0003116638,0.06738281,0.059215453,2.1170216513155538e-06,1.0745881253800212e-06
54,3.1007328,0.26253414,22.970951,6.405371,0.41935104,0.3174335,0.9840434,0.00030112878,0.07324219,0.039412495,2.276140421031414e-06,1.1964864926930676e-06
55,3.095143,0.26214436,22.840792,6.3616953,0.41053906,0.2975098,0.9840366,0.00030858204,0.049804688,0.033859175,2.320296417224199e-06,1.4599808493225464e-06
56,3.0893476,0.26186875,22.707176,6.3175497,0.3950489,0.32358867,0.98402834,0.00030613432,0.060546875,0.040695053,2.267644688913606e-06,1.2143738611915778e-06
57,3.0835319,0.2614631,22.573221,6.2712603,0.4016005,0.3143129,0.98403233,0.00031293902,0.080078125,0.06576745,2.1330845214606597e-06,1.0977583358600212e-06
58,3.0777833,0.26118422,22.442358,6.230203,0.3834466,0.35194406,0.9840532,0.00031872452,0.057617188,0.025335478,2.4341858733123445e-06,1.328529923772023e-06
59,3.0717745,0.26127267,22.308538,6.196964,0.4431837,0.28198463,0.98402756,0.00032750788,0.072265625,0.06007672,2.585736595506205e-06,1.693187879009072e-06
60,3.0659797,0.26066074,22.17644,6.1492777,0.38998547,0.31613064,0.98401326,0.00032730735,0.080078125,0.06675003,2.949445615740842e-06,1.8848520403500798e-06
61,3.0597765,0.2598917,22.035088,6.0933094,0.36838642,0.32323843,0.9840035,0.00031953712,0.076171875,0.058149356,2.3226198067050063e-06,1.2842163378484928e-06
62,3.053251,0.25957555,21.890018,6.046157,0.4376924,0.28569123,0.98399717,0.00031744372,0.083984375,0.056155883,2.4797672040222096e-06,1.5361338355861125e-06
63,3.0467823,0.25917906,21.74702,6.0021124,0.42254215,0.2865716,0.98401344,0.0003170527,0.07324219,0.04797961,1.9457014133195116e-06,1.0189350309072546e-06
64,3.0399933,0.2589818,21.598942,5.9587154,0.50342757,0.30106238,0.98400885,0.00034805873,0.057617188,0.04371976,2.9204443734442975e-06,1.9984941209093537e-06
65,3.0334532,0.25896147,21.45826,5.9227414,0.40938607,0.27010375,0.98399395,0.00033546463,0.0703125,0.057622153,2.9324826158472206e-06,2.0009095604598823e-06
66,3.0271676,0.2588411,21.323298,5.8849154,0.41101027,0.29733726,0.9840036,0.00033835278,0.068359375,0.06246744,2.1991580325675386e-06,1.197068800514497e-06
67,3.0207088,0.25902906,21.187214,5.854465,0.47274873,0.26379985,0.9839899,0.0003507194,0.060546875,0.037791833,2.6809870803390368e-06,1.823266592561074e-06
68,3.0146604,0.25880802,21.058197,5.8128953,0.40560836,0.30229083,0.9839665,0.00035566473,0.061523438,0.03349671,2.4988727176378234e-06,1.456490219305244e-06
69,3.0084763,0.2587441,20.928045,5.7760983,0.41589674,0.29124376,0.9839761,0.00033972846,0.06347656,0.051497355,2.7727981404268576e-06,1.7925253383053215e-06
70,3.002613,0.2587356,20.805498,5.740427,0.4259472,0.28847504,0.9839998,0.00033619473,0.076171875,0.0611508,2.225123992616318e-06,1.1841981715914683e-06
71,2.9970505,0.2590001,20.691206,5.711949,0.42939273,0.2866625,0.9839724,0.00037193528,0.064453125,0.04264795,2.2686675720251515e-06,1.2480443620753518e-06
72,2.9915984,0.25901228,20.5788,5.682127,0.3883012,0.31970122,0.9839933,0.00034858382,0.07714844,0.056327708,2.0766251651593848e-06,1.101758213776604e-06
73,2.9861932,0.25910312,20.4683,5.653326,0.42359006,0.3066506,0.98398453,0.00036717395,0.068359375,0.044148114,2.1477836469330214e-06,1.2114534324561527e-06
74,2.981061,0.25911832,20.363644,5.6255445,0.4118172,0.28481048,0.9839732,0.0003639156,0.057617188,0.025335478,2.377880178983105e-06,1.3282398117904432e-06
75,2.9763532,0.25930327,20.268766,5.601275,0.4041436,0.2966976,0.983979,0.00036753714,0.06738281,0.051259764,2.5428748386957523e-06,1.4838894026308405e-06
76,2.972319,0.25946215,20.18762,5.5779862,0.37414828,0.30957398,0.9839971,0.0003664875,0.08496094,0.061705563,2.226135265459561e-06,1.3601551757353667e-06
77,2.9680855,0.25952265,20.102472,5.5533185,0.39256793,0.30188236,0.9839722,0.00033933984,0.06933594,0.05165514,2.0156287945383156e-06,1.0622983779989112e-06
78,2.9642632,0.2596423,20.02612,5.531141,0.39369214,0.28849906,0.98398936,0.00035057327,0.068359375,0.054088987,2.208355567745457e-06,1.2661308497886616e-06
79,2.9603367,0.25969175,19.947672,5.507441,0.4050563,0.304906,0.983989,0.00034174896,0.0703125,0.050711088,2.4573884616074793e-06,1.5291461124692114e-06
80,2.9566946,0.25992724,19.876083,5.4890556,0.408992,0.29819912,0.98396665,0.0003777545,0.072265625,0.057018764,2.367531720892657e-06,1.2655976522384529e-06
81,2.952985,0.2602024,19.803474,5.4692783,0.43511325,0.2715795,0.9839724,0.00036937898,0.09277344,0.07664616,2.431221957976959e-06,1.4172320079480204e-06
82,2.9495804,0.260032,19.73483,5.4400015,0.39921957,0.3229979,0.98398787,0.00037489846,0.08105469,0.05962632,2.3198124807777276e-06,1.6015188693123785e-06
83,2.9458926,0.25989544,19.661081,5.410871,0.44019154,0.2712809,0.983953,0.00038524074,0.07324219,0.06768078,2.5406632886415537e-06,1.5462332828810959e-06
84,2.9426727,0.25967735,19.596317,5.381831,0.4688107,0.2609735,0.9839273,0.0003747554,0.07421875,0.067145094,2.7930254162811252e-06,1.8201646556255133e-06
85,2.939008,0.25923416,19.521914,5.344528,0.4008248,0.29999503,0.983932,0.00037482887,0.08886719,0.07142494,2.9888874308880986e-06,1.6777013719481583e-06
86,2.9357588,0.25901496,19.457067,5.316253,0.40002677,0.3144771,0.9839625,0.00036863761,0.07128906,0.050379016,2.3593063787075153e-06,1.5806999336467465e-06
87,2.9324508,0.25893936,19.392128,5.2927036,0.43102708,0.2823927,0.9839508,0.00036833406,0.07128906,0.042683713,2.3267094917400755e-06,1.4296279555474113e-06
88,2.9292855,0.25824505,19.327236,5.257422,0.37069523,0.3388316,0.98392504,0.00038618533,0.057617188,0.027786592,2.482621908939109e-06,1.3473648139714883e-06
89,2.926141,0.2573986,19.26206,5.216467,0.43458873,0.3133731,0.98392457,0.000372513,0.08300781,0.053436205,2.3328129259425623e-06,1.5498400940476049e-06
90,2.9232252,0.25665545,19.202072,5.1802135,0.38007078,0.30929652,0.98396605,0.000353469,0.07421875,0.0681078,2.453327425655516e-06,1.356287487825727e-06
91,2.9202392,0.25612575,19.14196,5.1483526,0.42255372,0.33847874,0.9839695,0.00035236066,0.06738281,0.046252374,2.5552598259537262e-06,1.688360448362227e-06
92,2.9173548,0.25565055,19.084368,5.120216,0.38470468,0.3194017,0.98396546,0.00035697332,0.068359375,0.059805185,2.6883006540856513e-06,1.723751808752447e-06
93,2.9146926,0.25534165,19.032051,5.097984,0.3730409,0.32128093,0.9839496,0.00038186283,0.07324219,0.057824817,2.456849870213773e-06,1.183236857140798e-06
94,2.9117455,0.2550386,18.974348,5.072569,0.39214984,0.3664628,0.9839187,0.00039141232,0.06347656,0.040931836,2.222875636448407e-06,1.2434641403880349e-06
95,2.908922,0.25438216,18.917465,5.0393753,0.42066163,0.29047263,0.9839245,0.0003927703,0.07519531,0.05796538,2.685603334384723e-06,1.6622257998672561e-06
96,2.9063747,0.25416318,18.868176,5.0196977,0.37062764,0.30889443,0.9839434,0.0003678963,0.07714844,0.05859375,2.3033081788526033e-06,1.2051922684567384e-06
97,2.9036808,0.25371072,18.815052,4.9927397,0.43473974,0.29860967,0.98391944,0.00039727823,0.07519531,0.048820313,2.2550599396709003e-06,1.3272688885080364e-06
98,2.90082,0.2534244,18.75981,4.969778,0.39357153,0.32479963,0.9839277,0.0004124623,0.076171875,0.057303503,2.3487592244464395e-06,1.314503726414135e-06
99,2.8979757,0.2530681,18.704666,4.944654,0.4010525,0.306406,0.98392534,0.00039755245,0.060546875,0.037791833,2.4999739025588497e-06,1.374887683727781e-06
