model,best_acc_mean,final_acc_mean,mean_epoch_time_mean,attn_entropy_mean,attn_effective_rank_mean,attn_sparsity_mean,attn_selectivity_mean,attn_robustness_mean,attn_angular_alignment_mean,deletion_top_0.1_mean,deletion_top_0.2_mean,deletion_top_0.3_mean,deletion_random_0.1_mean,deletion_random_0.2_mean,deletion_random_0.3_mean,insertion_top_0.1_mean,insertion_top_0.2_mean,insertion_top_0.3_mean,insertion_random_0.1_mean,insertion_random_0.2_mean,insertion_random_0.3_mean,forward_ms_bs1_mean,backward_ms_bs1_mean,throughput_img_s_bs1_mean,peak_mem_mb_bs1_mean,macs_bs1_mean,params_bs1_mean,forward_ms_bs64_mean,backward_ms_bs64_mean,throughput_img_s_bs64_mean,peak_mem_mb_bs64_mean,macs_bs64_mean,params_bs64_mean,best_acc_std,final_acc_std,mean_epoch_time_std,attn_entropy_std,attn_effective_rank_std,attn_sparsity_std,attn_selectivity_std,attn_robustness_std,attn_angular_alignment_std,deletion_top_0.1_std,deletion_top_0.2_std,deletion_top_0.3_std,deletion_random_0.1_std,deletion_random_0.2_std,deletion_random_0.3_std,insertion_top_0.1_std,insertion_top_0.2_std,insertion_top_0.3_std,insertion_random_0.1_std,insertion_random_0.2_std,insertion_random_0.3_std,forward_ms_bs1_std,backward_ms_bs1_std,throughput_img_s_bs1_std,peak_mem_mb_bs1_std,macs_bs1_std,params_bs1_std,forward_ms_bs64_std,backward_ms_bs64_std,throughput_img_s_bs64_std,peak_mem_mb_bs64_std,macs_bs64_std,params_bs64_std
baseline,0.8671000000000001,0.8583666666666666,12.936660466194153,,,,,,,0.15652203808228174,0.3315076678991318,0.48933249215284985,0.055796937085688114,0.1325741025308768,0.2206847369670868,0.21239988257487616,0.3081215371688207,0.387840857108434,0.17891074468692145,0.24898815155029297,0.3585062523682912,1.8315672874450684,5.000229676564534,545.9946238532684,117.43994140625,163686474.0,3166730.0,2.829317251841227,8.511245250701904,22622.232224539348,356.80078125,163686474.0,3166730.0,0.0010816653826391854,0.002804163571073096,0.01384366174498422,,,,,,,0.06213386380952026,0.08000553330319218,0.12808687324133292,0.009205943009337586,0.041750463797075664,0.041895823100179065,0.0595204969203525,0.03779746446205592,0.04315534145617834,0.03494998983115121,0.030476807100827754,0.02248407638317594,0.011398858092324833,0.19971956306715272,3.4072154646968,48.330078125,0.0,0.0,0.032097854054948194,0.12479407836733342,255.71752869930572,48.330078125,0.0,0.0
svda,0.8778666666666667,0.8690000000000001,15.771792736053465,2.938379923502604,20.783716837565105,0.08333333333333333,0.9794517159461975,1.92432651620796e-06,0.22573963490625223,0.11858986938993137,0.3361758490403493,0.488646278778712,0.08796808744470279,0.1944879119594892,0.30566419661045074,0.11798229813575745,0.15801342328389487,0.31135771175225574,0.1333989892154932,0.16581541548172632,0.1819280485312144,2.579629421234131,7.619941234588623,387.6666750704035,142.96728515625,163635274.0,3167754.0,3.4000356992085776,9.730970859527588,18828.586897429654,404.21826171875,163635274.0,3167754.0,0.0016502525059316295,0.0018083141320025342,0.01137372590548567,0.14307582049547404,2.4188207197029783,0.005378486862584086,5.613993643179784e-05,2.8976196037246875e-07,0.05612593952699113,0.01591470175658831,0.0207076919646226,0.021400055455291913,0.009874427070554725,0.030832049511994232,0.0694484054796654,0.022971666288579762,0.019773305090005952,0.05038817001335475,0.023795040210790593,0.04421870308117207,0.054817147582174895,0.019090521923519843,0.2510316858865122,2.8569667069407507,48.330078125,0.0,0.0,0.06974939946019082,0.11263396910912686,384.27487076063557,48.330078125,0.0,0.0
